No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,time_of_day
2487,2013,6,12,14,59.0,61.0,26.5608,57.2787,900.0,163.0,26.5,1000.8,15.8,0.0,S,2.3,Wanliu,Siang
2488,2013,6,12,15,61.0,61.0,31.9872,61.3847,1100.0,177.0,26.8,1000.7,15.5,0.0,S,1.7,Wanliu,Siang
2489,2013,6,12,16,80.0,63.0,36.5568,63.2324,1300.0,190.0,26.3,1000.6,16.8,0.0,SSW,2.0,Wanliu,Siang
2490,2013,6,12,17,86.0,96.0,33.9864,64.2589,1200.0,197.0,26.0,1000.5,16.0,0.0,S,0.9,Wanliu,Siang
2491,2013,6,12,18,73.0,75.0,28.8456,59.537,1000.0,192.0,25.0,1000.8,16.7,0.0,SSW,1.7,Wanliu,Malam
2492,2013,6,12,19,95.0,110.0,28.2744,56.2522,1200.0,190.0,24.1,1001.4,16.6,0.0,SSE,1.4,Wanliu,Malam
2493,2013,6,12,20,92.0,106.0,26.8464,55.8416,1200.0,174.0,22.5,1002.1,17.2,0.0,S,0.4,Wanliu,Malam
2494,2013,6,12,21,115.0,102.0,25.9896,59.9476,1300.0,152.0,23.0,1002.7,16.1,0.0,SSE,1.7,Wanliu,Malam
2495,2013,6,12,22,124.0,82.0,27.4176,65.0801,1300.0,130.0,22.0,1002.7,15.6,0.0,SSE,1.6,Wanliu,Malam
2496,2013,6,12,23,120.0,93.0,42.84,62.6165,1200.0,110.0,21.1,1002.8,15.6,0.0,SSE,2.0,Wanliu,Malam
2497,2013,6,13,0,116.0,77.0,39.984,58.5105,1000.0,121.0,20.6,1002.9,15.6,0.0,SSE,1.1,Wanliu,Malam
2498,2013,6,13,1,109.0,73.0,31.9872,55.2257,900.0,112.0,19.2,1002.5,16.1,0.0,ENE,0.6,Wanliu,Malam
2499,2013,6,13,2,102.0,73.0,25.9896,52.7621,900.0,101.0,18.7,1002.5,15.6,0.0,NE,1.0,Wanliu,Malam
2500,2013,6,13,3,115.0,59.0,20.5632,57.6893,1000.0,75.0,17.7,1002.8,15.5,0.0,N,0.6,Wanliu,Malam
2501,2013,6,13,4,117.0,92.0,21.7056,67.749,1100.0,50.0,17.2,1003.1,15.5,0.0,N,0.5,Wanliu,Malam
2502,2013,6,13,5,107.0,108.0,14.8512,84.173,1200.0,12.0,17.6,1003.6,16.1,0.0,NE,1.2,Wanliu,Malam
2503,2013,6,13,6,137.0,99.0,15.9936,84.3783,1399.0,5.0,19.8,1004.1,16.1,0.0,NE,2.0,Wanliu,Siang
2504,2013,6,13,7,138.0,96.0,30.2736,79.2458,1399.0,18.0,21.5,1004.2,15.6,0.0,NE,2.1,Wanliu,Siang
2505,2013,6,13,8,142.0,103.0,56.8344,71.855,1600.0,44.0,23.0,1004.0,15.8,0.0,ESE,1.4,Wanliu,Siang
2506,2013,6,13,9,132.0,108.0,67.4016,70.0073,1700.0,65.0,24.4,1003.9,15.6,0.0,NE,1.2,Wanliu,Siang
2507,2013,6,13,10,110.0,116.0,72.2568,68.7755,1899.0,89.0,25.5,1004.2,16.6,0.0,NW,1.3,Wanliu,Siang
2508,2013,6,13,11,135.0,138.0,68.8296,72.4709,1899.0,114.0,27.1,1003.6,17.6,0.0,S,1.7,Wanliu,Siang
2509,2013,6,13,12,122.0,133.0,66.5448,83.5571,2000.0,131.0,28.0,1003.2,17.5,0.0,SW,2.2,Wanliu,Siang
2510,2013,6,13,13,134.0,155.0,63.4032,86.0207,2200.0,168.0,29.4,1002.8,18.2,0.0,S,2.0,Wanliu,Siang
2511,2013,6,13,14,169.0,182.0,59.1192,89.9214,2299.0,206.0,29.7,1002.1,17.5,0.0,SW,4.0,Wanliu,Siang
2512,2013,6,13,15,157.0,142.0,52.5504,82.9412,2100.0,249.0,29.5,1002.0,18.0,0.0,SSW,2.4,Wanliu,Siang
2513,2013,6,13,16,134.0,110.0,45.1248,76.3716,1800.0,244.0,29.5,1001.1,16.7,0.0,SW,2.4,Wanliu,Siang
2514,2013,6,13,17,101.0,105.0,38.556,76.5769,1700.0,228.0,29.1,1000.7,17.0,0.0,SSW,1.9,Wanliu,Siang
2515,2013,6,13,18,108.0,84.0,36.8424,74.7292,1600.0,221.0,28.1,1001.1,17.9,0.0,SW,0.8,Wanliu,Malam
2516,2013,6,13,19,112.0,146.0,37.9848,77.8087,1600.0,203.0,25.7,1001.5,17.9,0.0,SSW,0.6,Wanliu,Malam
2517,2013,6,13,20,122.0,175.0,33.4152,98.3387,1700.0,144.0,23.7,1002.2,19.0,0.0,SSW,0.7,Wanliu,Malam
2518,2013,6,13,21,141.0,159.0,30.8448,130.7761,1899.0,79.0,22.6,1002.6,19.4,0.0,W,0.8,Wanliu,Malam
2519,2013,6,13,22,128.0,44.0,34.272,92.1797,1600.0,125.0,23.7,1002.8,13.8,0.0,SSW,1.3,Wanliu,Malam
2520,2013,6,13,23,111.0,100.0,29.4168,77.1928,1399.0,113.0,24.0,1002.6,12.9,0.0,S,1.1,Wanliu,Malam
2521,2013,6,14,0,103.0,93.0,29.7024,71.6497,1300.0,100.0,24.4,1002.3,11.7,0.0,S,1.4,Wanliu,Malam
2522,2013,6,14,1,93.0,74.0,31.9872,67.3384,1200.0,96.0,24.5,1002.1,11.4,0.0,SSW,1.7,Wanliu,Malam
2523,2013,6,14,2,86.0,87.0,36.8424,60.3582,1100.0,101.0,23.4,1002.5,10.8,0.0,SSW,1.2,Wanliu,Malam
2524,2013,6,14,3,89.0,115.0,43.4112,64.2589,1100.0,95.0,22.0,1002.5,12.0,0.0,SSW,1.2,Wanliu,Malam
2525,2013,6,14,4,90.0,121.0,45.696,67.1331,1000.0,84.0,22.6,1003.1,11.9,0.0,WSW,1.7,Wanliu,Malam
2526,2013,6,14,5,95.0,133.0,44.268,66.3119,1100.0,87.0,21.9,1003.5,13.0,0.0,SSW,2.0,Wanliu,Malam
2527,2013,6,14,6,109.0,145.0,47.9808,66.9278,1100.0,86.0,22.1,1003.9,15.2,0.0,WNW,1.1,Wanliu,Siang
2528,2013,6,14,7,112.0,152.0,49.4088,79.6564,1200.0,68.0,23.8,1004.1,14.2,0.0,WSW,1.7,Wanliu,Siang
2529,2013,6,14,8,119.0,164.0,48.552,101.8288,1300.0,42.0,24.7,1004.3,14.2,0.0,SW,2.8,Wanliu,Siang
2530,2013,6,14,9,124.0,160.0,52.5504,83.9677,1300.0,80.0,26.3,1003.9,15.4,0.0,S,1.3,Wanliu,Siang
2531,2013,6,14,10,132.0,168.0,45.696,82.5306,1399.0,110.0,27.7,1003.7,16.0,0.0,SW,2.3,Wanliu,Siang
2532,2013,6,14,11,133.0,164.0,48.2664,82.7359,,156.7944,28.8,1003.1,16.4,0.0,SSW,1.9,Wanliu,Siang
2533,2013,6,14,12,161.0,182.0,58.8336,81.9147,1500.0,201.0,29.5,1002.7,16.7,0.0,S,2.6,Wanliu,Siang
2534,2013,6,14,13,160.0,165.0,57.6912,78.6299,1500.0,235.0,30.0,1002.2,14.5,0.0,SW,4.4,Wanliu,Siang
2535,2013,6,14,14,134.0,137.0,47.124,78.6299,1399.0,244.0,30.2,1001.6,13.9,0.0,SSW,3.4,Wanliu,Siang
2536,2013,6,14,15,120.0,103.0,39.1272,76.5769,1399.0,247.0,30.3,1001.0,15.2,0.0,SW,3.0,Wanliu,Siang
2537,2013,6,14,16,118.0,155.0,32.844,79.6564,1399.0,247.0,30.2,1000.0,15.9,0.0,SSW,2.2,Wanliu,Siang
2538,2013,6,14,17,136.0,148.0,32.2728,79.4511,1399.0,249.0,29.9,1000.3,14.8,0.0,SW,3.0,Wanliu,Siang
2539,2013,6,14,18,126.0,148.0,28.56,84.3783,1399.0,228.0,28.7,1000.8,15.2,0.0,SSW,1.6,Wanliu,Malam
2540,2013,6,14,19,115.0,120.0,23.4192,78.6299,1399.0,217.0,27.8,1001.4,15.5,0.0,SW,1.3,Wanliu,Malam
2541,2013,6,14,20,122.0,155.0,22.2768,80.4776,1399.0,183.0,26.1,1001.9,15.5,0.0,S,1.6,Wanliu,Malam
2542,2013,6,14,21,134.0,167.0,21.42,87.2525,1399.0,149.0,25.7,1002.5,14.8,0.0,SSW,1.4,Wanliu,Malam
2543,2013,6,14,22,122.0,167.0,41.412,56.6628,1500.0,186.0,24.5,1002.7,14.0,0.0,SSW,1.6,Wanliu,Malam
2544,2013,6,14,23,110.0,111.0,52.2648,63.8483,1600.0,159.0,23.7,1002.0,14.7,0.0,SSW,0.8,Wanliu,Malam
2545,2013,6,15,0,101.0,112.0,49.1232,68.7755,1700.0,121.0,22.5,1002.0,15.6,0.0,SSW,0.0,Wanliu,Malam
2546,2013,6,15,1,95.0,110.0,44.5536,76.9875,1800.0,84.0,21.2,1002.1,15.1,0.0,E,0.5,Wanliu,Malam
2547,2013,6,15,2,100.0,125.0,41.1264,94.6433,1800.0,49.0,20.8,1001.8,14.7,0.0,NNE,1.1,Wanliu,Malam
2548,2013,6,15,3,101.0,134.0,38.556,104.0871,1899.0,24.0,20.5,1002.3,14.6,0.0,NE,1.1,Wanliu,Malam
2549,2013,6,15,4,96.0,107.0,33.7008,121.5376,1800.0,2.0,19.7,1002.8,14.7,0.0,NE,1.1,Wanliu,Malam
2550,2013,6,15,5,101.0,138.0,29.988,119.8952,1700.0,2.0,19.3,1003.1,15.4,0.0,NNW,0.6,Wanliu,Malam
2551,2013,6,15,6,96.0,105.0,30.8448,111.8885,1600.0,2.0,21.2,1003.4,14.8,0.0,NNE,1.3,Wanliu,Siang
2552,2013,6,15,7,93.0,131.0,31.1304,102.2394,1600.0,2.0,22.7,1003.6,15.0,0.0,N,2.1,Wanliu,Siang
2553,2013,6,15,8,100.0,118.0,37.128,102.8553,1500.0,11.0,23.9,1003.3,15.4,0.0,NNE,1.2,Wanliu,Siang
2554,2013,6,15,9,100.0,146.0,38.8416,98.544,1500.0,26.0,25.3,1003.1,15.9,0.0,NE,1.3,Wanliu,Siang
2555,2013,6,15,10,114.0,156.0,42.2688,100.1864,1500.0,39.0,26.1,1003.1,16.6,0.0,ENE,1.6,Wanliu,Siang
2556,2013,6,15,11,132.0,146.0,55.4064,96.9016,1700.0,82.0,26.4,1002.7,17.2,0.0,WSW,1.0,Wanliu,Siang
2557,2013,6,15,12,143.0,173.0,55.692,101.8288,1800.0,101.0,27.8,1001.5,17.0,0.0,W,1.5,Wanliu,Siang
2558,2013,6,15,13,153.0,167.0,57.9768,104.2924,1800.0,127.0,29.3,1001.0,16.8,0.0,WSW,1.1,Wanliu,Siang
2559,2013,6,15,14,164.0,176.0,59.6904,104.4977,2000.0,167.0,30.4,1000.5,16.8,0.0,WSW,1.9,Wanliu,Siang
2560,2013,6,15,15,180.0,191.0,61.404,104.703,2200.0,209.0,30.9,999.6,18.3,0.0,SSW,0.9,Wanliu,Siang
2561,2013,6,15,16,166.0,178.0,61.404,95.6698,2200.0,255.0,30.8,999.2,17.8,0.0,SSW,2.0,Wanliu,Siang
2562,2013,6,15,17,159.0,182.0,51.9792,80.4776,1899.0,260.0,30.1,999.7,17.2,0.0,SW,2.2,Wanliu,Siang
2563,2013,6,15,18,168.0,183.0,45.1248,73.2921,1800.0,242.0,28.2,999.9,18.9,0.0,SW,0.2,Wanliu,Malam
2564,2013,6,15,19,189.0,227.0,43.4112,69.3914,1899.0,226.0,26.0,1000.2,18.7,0.0,ESE,0.4,Wanliu,Malam
2565,2013,6,15,20,196.0,230.0,40.5552,97.9281,1899.0,163.0,27.1,1000.5,19.4,0.0,SSE,1.1,Wanliu,Malam
2566,2013,6,15,21,232.0,304.0,36.8424,75.1398,2200.0,172.0,27.3,1000.5,18.3,0.0,SSE,0.7,Wanliu,Malam
2567,2013,6,15,22,233.0,304.0,47.124,64.0536,2299.0,163.0,26.6,1000.6,16.8,0.0,SSW,1.2,Wanliu,Malam
2568,2013,6,15,23,177.0,110.0,56.8344,60.9741,2200.0,144.0,25.5,1000.2,17.7,0.0,SE,0.5,Wanliu,Malam
2569,2013,6,16,0,169.0,184.0,58.548,69.802,2100.0,111.0,24.8,999.9,17.8,0.0,ESE,0.0,Wanliu,Malam
2570,2013,6,16,1,176.0,185.0,63.1176,68.5702,2000.0,97.0,23.5,999.8,17.0,0.0,NE,1.3,Wanliu,Malam
2571,2013,6,16,2,170.0,194.0,,81.2988,2000.0,63.0,22.8,999.5,17.0,0.0,NNE,0.7,Wanliu,Malam
2572,2013,6,16,3,155.0,194.0,37.128,111.4779,,,22.8,999.5,17.5,0.0,NNE,0.7,Wanliu,Malam
2573,2013,6,16,4,164.0,170.0,36.5568,,1600.0,,22.4,999.3,17.1,0.0,NNE,1.1,Wanliu,Malam
2574,2013,6,16,5,175.0,186.0,31.416,116.6104,1600.0,10.0,22.7,999.4,17.2,0.0,NE,1.5,Wanliu,Malam
2575,2013,6,16,6,172.0,187.0,31.416,120.3058,1700.0,8.0,22.9,999.0,18.0,0.0,NE,1.0,Wanliu,Siang
2576,2013,6,16,7,170.0,178.0,33.9864,106.9613,1700.0,23.0,23.4,999.1,18.5,0.0,NNE,0.8,Wanliu,Siang
2577,2013,6,16,8,179.0,194.0,32.2728,114.5574,1700.0,14.0,23.4,998.7,18.9,0.0,NNE,0.7,Wanliu,Siang
2578,2013,6,16,9,184.0,208.0,33.9864,108.3984,1800.0,22.0,23.2,998.5,18.9,0.0,NNE,1.6,Wanliu,Siang
2579,2013,6,16,10,191.0,193.0,35.7,100.3917,2100.0,25.0,22.9,998.3,19.1,0.0,N,2.1,Wanliu,Siang
2580,2013,6,16,11,201.0,220.0,31.7016,109.4249,2200.0,15.0,22.1,997.9,19.5,0.1,N,1.8,Wanliu,Siang
2581,2013,6,16,12,186.0,202.0,21.9912,113.5309,2399.0,8.0,21.1,997.7,19.2,0.2,ENE,1.5,Wanliu,Siang
2582,2013,6,16,13,198.0,203.0,17.9928,99.5705,2299.0,24.0,21.3,996.8,19.8,0.1,NE,1.2,Wanliu,Siang
2583,2013,6,16,14,188.0,144.0,16.2792,93.8221,2299.0,28.0,21.5,996.7,19.4,0.0,NNE,1.8,Wanliu,Siang
2584,2013,6,16,15,192.0,131.0,17.4216,89.3055,2399.0,33.0,21.7,996.6,19.8,0.0,NE,1.6,Wanliu,Siang
2585,2013,6,16,16,205.0,149.0,19.992,82.9412,2500.0,36.0,21.7,996.7,20.0,0.0,N,1.4,Wanliu,Siang
2586,2013,6,16,17,192.0,202.0,19.7064,82.9412,2700.0,24.0,21.8,997.0,19.9,0.0,NNE,1.6,Wanliu,Siang
2587,2013,6,16,18,223.0,202.0,19.992,85.1995,2799.0,17.0,21.9,997.3,20.0,0.0,NE,1.6,Wanliu,Malam
2588,2013,6,16,19,222.0,168.0,21.7056,84.173,3000.0,19.0,22.0,997.5,20.3,0.0,NE,1.6,Wanliu,Malam
2589,2013,6,16,20,226.0,154.0,24.5616,82.9412,3100.0,15.0,22.1,998.5,20.2,0.0,NE,1.7,Wanliu,Malam
2590,2013,6,16,21,230.0,176.0,24.8472,81.9147,3200.0,12.0,21.6,998.4,20.8,0.6,NE,1.2,Wanliu,Malam
2591,2013,6,16,22,230.0,201.0,22.2768,88.8949,3200.0,2.0,21.6,998.2,20.9,0.0,ENE,0.7,Wanliu,Malam
2592,2013,6,16,23,227.0,158.0,18.564,87.6631,3100.0,2.0,21.6,998.1,20.8,0.0,NE,1.2,Wanliu,Malam
2593,2013,6,17,0,233.0,140.0,19.1352,70.2126,3000.0,7.0,21.5,997.9,20.0,0.0,NE,1.2,Wanliu,Malam
2594,2013,6,17,1,202.0,69.0,18.564,52.3515,2700.0,33.0,21.3,997.6,19.4,0.0,NNE,0.6,Wanliu,Malam
2595,2013,6,17,2,134.0,19.0,17.136,48.0402,2299.0,39.0,21.2,997.5,19.3,0.0,ENE,0.7,Wanliu,Malam
2596,2013,6,17,3,98.0,8.0,15.708,51.1197,2100.0,33.0,21.2,997.2,19.7,0.0,NE,1.6,Wanliu,Malam
2597,2013,6,17,4,83.0,18.0,15.4224,51.1197,1899.0,27.0,21.0,997.6,19.5,0.0,NE,1.1,Wanliu,Malam
2598,2013,6,17,5,106.0,64.0,14.5656,53.9939,1899.0,18.0,21.2,997.4,19.3,0.0,ENE,1.2,Wanliu,Malam
2599,2013,6,17,6,143.0,88.0,15.1368,53.1727,2000.0,14.0,21.9,997.5,18.1,0.0,NNE,1.1,Wanliu,Siang
2600,2013,6,17,7,83.0,83.0,17.4216,47.0137,1800.0,31.0,23.7,997.3,18.1,0.0,ENE,1.2,Wanliu,Siang
2601,2013,6,17,8,34.0,34.0,20.5632,51.5303,1600.0,38.0,25.2,997.5,18.9,0.0,ENE,1.6,Wanliu,Siang
2602,2013,6,17,9,12.0,33.0,17.4216,47.6296,1700.0,56.0,26.8,997.5,17.8,0.0,NE,1.7,Wanliu,Siang
2603,2013,6,17,10,31.0,34.0,16.5648,47.8349,1500.0,74.0,27.9,997.1,16.5,0.0,ENE,1.4,Wanliu,Siang
2604,2013,6,17,11,33.0,33.0,14.8512,50.0932,1600.0,84.0,28.1,997.2,15.7,0.0,NE,1.4,Wanliu,Siang
2605,2013,6,17,12,16.0,16.0,12.5664,45.9872,1200.0,93.0,29.1,996.1,16.0,0.0,W,1.2,Wanliu,Siang
2606,2013,6,17,13,17.0,17.0,13.4232,50.9144,1200.0,109.0,30.1,996.0,16.1,0.0,WNW,1.5,Wanliu,Siang
2607,2013,6,17,14,20.0,20.0,14.8512,49.6826,1200.0,139.0,31.0,995.1,15.8,0.0,SSW,1.2,Wanliu,Siang
2608,2013,6,17,15,18.0,18.0,15.1368,59.1264,1200.0,147.0,31.0,994.3,15.8,0.0,SW,1.8,Wanliu,Siang
2609,2013,6,17,16,3.0,8.0,14.28,64.0536,1100.0,164.0,30.6,994.0,15.1,0.0,WSW,1.0,Wanliu,Siang
2610,2013,6,17,17,15.0,22.0,16.8504,78.014,1200.0,177.0,29.3,994.0,15.4,0.0,SW,1.6,Wanliu,Siang
2611,2013,6,17,18,28.0,22.0,15.708,77.8087,1200.0,157.0,28.4,994.3,16.0,0.0,SW,2.6,Wanliu,Malam
2612,2013,6,17,19,33.0,83.0,14.8512,82.9412,1200.0,139.0,27.4,994.7,17.8,0.0,SW,1.8,Wanliu,Malam
2613,2013,6,17,20,33.0,83.0,15.9936,80.4776,1200.0,139.0,26.7,994.6,18.6,0.0,SSW,1.7,Wanliu,Malam
2614,2013,6,17,21,69.0,97.0,15.708,88.6896,1399.0,105.0,26.0,994.4,18.2,0.0,SW,1.8,Wanliu,Malam
2615,2013,6,17,22,69.0,90.0,19.7064,89.7161,1399.0,75.0,25.4,994.3,18.8,0.0,SSW,1.1,Wanliu,Malam
2616,2013,6,17,23,72.0,85.0,20.5632,86.8419,1399.0,49.0,24.8,994.1,17.8,0.0,SSW,0.0,Wanliu,Malam
2617,2013,6,18,0,66.0,86.0,18.564,89.1002,1399.0,35.0,23.2,994.0,18.7,0.0,W,0.4,Wanliu,Malam
2618,2013,6,18,1,53.0,36.0,24.276,80.067,1399.0,33.0,22.4,993.6,18.8,0.0,NW,0.0,Wanliu,Malam
2619,2013,6,18,2,46.0,32.0,,88.8949,1399.0,13.0,21.8,993.2,19.0,0.0,ENE,0.6,Wanliu,Malam
2620,2013,6,18,3,37.0,66.0,15.708,97.1069,,,21.9,992.9,16.8,0.0,NE,1.1,Wanliu,Malam
2621,2013,6,18,4,83.0,216.0,16.2792,,1300.0,2.0,21.9,992.9,17.5,0.0,NE,0.5,Wanliu,Malam
2622,2013,6,18,5,46.0,216.0,15.4224,99.9811,1100.0,2.0,22.1,992.8,19.3,0.0,WSW,0.6,Wanliu,Malam
2623,2013,6,18,6,45.0,82.0,14.28,95.0539,1100.0,2.0,23.5,993.1,18.2,0.0,ENE,1.1,Wanliu,Siang
2624,2013,6,18,7,50.0,54.0,16.5648,84.7889,1100.0,6.0,25.6,993.0,17.5,0.0,ENE,0.6,Wanliu,Siang
2625,2013,6,18,8,40.0,47.0,18.2784,88.6896,1100.0,21.0,27.8,993.0,16.1,0.0,NW,0.9,Wanliu,Siang
2626,2013,6,18,9,48.0,62.0,17.7072,93.8221,1100.0,34.0,29.5,992.6,14.9,0.0,SW,3.0,Wanliu,Siang
2627,2013,6,18,10,46.0,62.0,21.42,88.6896,1100.0,90.0,30.2,992.2,16.2,0.0,SSW,1.7,Wanliu,Siang
2628,2013,6,18,11,32.0,39.0,18.8496,79.2458,1100.0,144.0,31.0,991.5,17.0,0.0,SSW,2.2,Wanliu,Siang
2629,2013,6,18,12,37.0,45.0,15.9936,69.802,1000.0,110.0,31.5,990.4,16.3,0.0,SSW,3.1,Wanliu,Siang
2630,2013,6,18,13,37.0,45.0,18.8496,71.0338,1000.0,110.0,31.6,989.7,15.5,0.0,SSW,3.2,Wanliu,Siang
2631,2013,6,18,14,37.0,43.0,19.7064,75.961,1100.0,130.0,32.0,989.2,17.9,0.0,SSW,2.7,Wanliu,Siang
2632,2013,6,18,15,53.0,94.0,23.1336,86.8419,1200.0,150.0,32.0,989.0,16.3,0.0,SW,4.0,Wanliu,Siang
2633,2013,6,18,16,49.0,52.0,23.4192,93.6168,1200.0,163.0,31.1,989.5,16.3,0.0,SW,2.3,Wanliu,Siang
2634,2013,6,18,17,47.0,52.0,21.9912,95.8751,1100.0,159.0,30.0,990.2,16.4,0.0,SW,1.8,Wanliu,Siang
2635,2013,6,18,18,34.0,67.0,18.8496,93.2062,1100.0,148.0,29.6,991.2,16.8,0.0,SSW,0.9,Wanliu,Malam
2636,2013,6,18,19,42.0,92.0,16.5648,94.0274,1100.0,124.0,26.3,992.1,19.2,0.0,SSW,0.5,Wanliu,Malam
2637,2013,6,18,20,46.0,115.0,15.4224,99.7758,1300.0,89.0,27.0,993.1,17.2,0.0,NE,1.0,Wanliu,Malam
2638,2013,6,18,21,58.0,76.0,14.5656,111.6832,1399.0,53.0,27.0,994.2,19.1,0.0,NE,1.7,Wanliu,Malam
2639,2013,6,18,22,66.0,159.0,15.1368,116.4051,1500.0,42.0,26.2,994.7,19.1,0.0,ENE,1.1,Wanliu,Malam
2640,2013,6,18,23,63.0,134.0,13.9944,75.961,1300.0,97.0,25.7,995.6,19.1,0.0,S,1.2,Wanliu,Malam
2641,2013,6,19,0,81.0,109.0,25.4184,83.1465,1600.0,51.0,24.4,996.5,19.2,0.0,SSE,1.3,Wanliu,Malam
2642,2013,6,19,1,120.0,195.0,38.556,60.3582,1899.0,61.0,23.6,996.8,19.1,0.0,WNW,0.8,Wanliu,Malam
2643,2013,6,19,2,88.0,195.0,26.8464,42.4971,1600.0,89.0,21.8,996.8,19.0,0.0,S,0.5,Wanliu,Malam
2644,2013,6,19,3,56.0,31.0,20.8488,36.1328,1500.0,100.0,21.2,996.6,18.9,0.0,N,0.7,Wanliu,Malam
2645,2013,6,19,4,46.0,49.0,17.4216,65.2854,1500.0,62.0,21.9,997.1,19.5,0.0,NNE,0.4,Wanliu,Malam
2646,2013,6,19,5,76.0,139.0,15.9936,80.8882,1600.0,19.0,21.9,997.6,19.8,0.0,NNW,0.0,Wanliu,Malam
2647,2013,6,19,6,120.0,148.0,18.564,67.1331,1899.0,25.0,23.6,997.7,19.1,0.0,NE,0.9,Wanliu,Siang
2648,2013,6,19,7,130.0,138.0,28.8456,59.537,1899.0,40.0,26.0,997.8,19.4,0.0,NE,1.6,Wanliu,Siang
2649,2013,6,19,8,129.0,147.0,37.128,65.696,2000.0,53.0,29.4,998.0,19.1,0.0,ENE,1.5,Wanliu,Siang
2650,2013,6,19,9,107.0,147.0,33.4152,84.9942,1899.0,48.0,31.3,998.2,17.2,0.0,NNE,1.3,Wanliu,Siang
2651,2013,6,19,10,63.0,2.0,26.8464,84.173,1700.0,63.0,32.5,997.7,15.1,0.0,NW,0.9,Wanliu,Siang
2652,2013,6,19,11,44.0,44.0,21.42,69.802,1399.0,96.0,33.7,997.8,14.7,0.0,ENE,1.5,Wanliu,Siang
2653,2013,6,19,12,23.0,23.0,19.992,61.7953,1200.0,116.0,34.0,997.2,12.9,0.0,SSW,1.0,Wanliu,Siang
2654,2013,6,19,13,24.0,24.0,21.1344,65.9013,1100.0,137.0,34.8,996.6,11.9,0.0,NNE,1.4,Wanliu,Siang
2655,2013,6,19,14,3.0,6.0,20.2776,74.9345,1100.0,128.0,35.4,996.3,13.0,0.0,SE,1.6,Wanliu,Siang
2656,2013,6,19,15,3.0,6.0,19.7064,89.5108,1100.0,136.0,33.7,995.8,13.2,0.0,WSW,2.2,Wanliu,Siang
2657,2013,6,19,16,3.0,6.0,19.4208,103.8818,1200.0,139.0,34.4,995.7,15.3,0.0,SW,1.1,Wanliu,Siang
2658,2013,6,19,17,28.0,62.0,18.2784,105.1136,1200.0,146.0,32.5,996.4,15.1,0.0,WSW,2.9,Wanliu,Siang
2659,2013,6,19,18,40.0,119.0,16.8504,114.3521,1200.0,165.0,31.7,996.6,15.2,0.0,SW,2.0,Wanliu,Malam
2660,2013,6,19,19,42.0,114.0,18.2784,118.4581,1300.0,194.0,29.6,996.7,18.4,0.0,SW,1.3,Wanliu,Malam
2661,2013,6,19,20,71.0,94.0,16.5648,113.5309,1300.0,162.0,26.9,997.6,20.3,0.0,SW,0.9,Wanliu,Malam
2662,2013,6,19,21,73.0,109.0,16.2792,121.7429,1399.0,110.0,28.2,997.6,17.7,0.0,SW,1.0,Wanliu,Malam
2663,2013,6,19,22,71.0,138.0,17.7072,147.6107,1600.0,51.0,25.9,998.0,19.1,0.0,SW,0.0,Wanliu,Malam
2664,2013,6,19,23,70.0,125.0,20.2776,128.1072,1600.0,65.0,25.3,998.0,19.9,0.0,N,0.0,Wanliu,Malam
2665,2013,6,20,0,79.0,157.0,19.1352,128.5178,1600.0,35.0,24.9,998.2,20.4,0.0,SSE,0.5,Wanliu,Malam
2666,2013,6,20,1,88.0,193.0,19.4208,164.8559,1700.0,2.0,26.3,998.3,18.4,0.0,NE,1.5,Wanliu,Malam
2667,2013,6,20,2,68.0,75.0,17.4216,135.2927,1500.0,4.0,24.9,999.0,18.8,0.0,NE,1.0,Wanliu,Malam
2668,2013,6,20,3,68.0,75.0,16.2792,106.3454,1500.0,4.0,24.6,999.4,19.2,0.0,NNE,0.9,Wanliu,Malam
2669,2013,6,20,4,62.0,92.0,17.136,89.5108,1300.0,10.0,24.1,1000.2,19.4,0.0,NNE,1.1,Wanliu,Malam
2670,2013,6,20,5,93.0,149.0,21.42,96.0804,1500.0,2.0,24.0,1000.3,20.1,0.0,N,0.7,Wanliu,Malam
2671,2013,6,20,6,104.0,161.0,23.1336,93.6168,1600.0,2.0,24.5,1001.3,20.0,0.0,NE,1.5,Wanliu,Siang
2672,2013,6,20,7,103.0,126.0,23.1336,91.1532,1800.0,2.0,25.4,1001.6,18.8,0.0,ENE,1.0,Wanliu,Siang
2673,2013,6,20,8,75.0,127.0,22.848,90.332,1700.0,5.0,26.2,1002.3,18.8,0.0,ENE,1.6,Wanliu,Siang
2674,2013,6,20,9,38.0,21.0,17.7072,72.4709,1399.0,24.0,27.1,1002.5,18.9,0.0,E,1.2,Wanliu,Siang
2675,2013,6,20,10,56.0,134.0,16.8504,86.226,1500.0,22.0,29.2,1002.7,19.5,0.0,N,0.5,Wanliu,Siang
2676,2013,6,20,11,43.0,135.0,16.8504,75.5504,1399.0,47.0,28.3,1002.4,19.0,0.0,NNE,1.0,Wanliu,Siang
2677,2013,6,20,12,46.0,128.0,15.1368,82.9412,1399.0,38.0,28.0,1002.1,21.8,0.0,W,0.6,Wanliu,Siang
2678,2013,6,20,13,43.0,63.0,15.1368,90.5373,1399.0,17.0,28.1,1002.1,22.1,0.0,WSW,1.1,Wanliu,Siang
