No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,time_of_day
9496,2014,3,31,15,206.0,219.0,56.0,100.0,2700.0,110.0,21.4,1007.7,5.3,0.0,NNW,2.5,Guanyuan,Siang
9497,2014,3,31,16,127.0,65.0,31.0,70.0,1400.0,101.0,20.4,1007.7,4.8,0.0,N,1.8,Guanyuan,Siang
9498,2014,3,31,17,77.0,49.0,19.0,58.0,900.0,91.0,18.6,1008.0,7.4,0.0,SSW,1.3,Guanyuan,Siang
9499,2014,3,31,18,33.0,39.0,11.0,48.0,500.0,89.0,17.8,1008.1,7.8,0.0,SW,1.9,Guanyuan,Malam
9500,2014,3,31,19,74.0,88.0,13.0,69.0,1000.0,86.0,16.6,1008.4,8.8,0.0,WSW,1.4,Guanyuan,Malam
9501,2014,3,31,20,70.0,87.0,14.0,83.0,1200.0,67.0,14.1,1009.1,8.9,0.0,SW,0.5,Guanyuan,Malam
9502,2014,3,31,21,82.0,90.0,13.0,112.0,1300.0,29.0,13.0,1009.3,9.3,0.0,SW,0.7,Guanyuan,Malam
9503,2014,3,31,22,86.0,87.0,12.0,112.0,1300.0,25.0,12.3,1009.7,8.6,0.0,NE,0.5,Guanyuan,Malam
9504,2014,3,31,23,121.0,132.0,11.0,132.0,1400.0,3.0,12.8,1009.7,10.3,0.0,NE,1.5,Guanyuan,Malam
9505,2014,4,1,0,132.0,133.0,9.0,116.0,1400.0,7.0,12.1,1009.7,10.0,0.0,NNE,1.5,Guanyuan,Malam
9506,2014,4,1,1,125.0,163.0,8.0,116.0,1500.0,2.0,11.3,1009.3,9.9,0.0,ENE,0.7,Guanyuan,Malam
9507,2014,4,1,2,141.0,149.0,7.0,101.0,1400.0,4.0,10.7,1009.4,9.5,0.0,ENE,1.3,Guanyuan,Malam
9508,2014,4,1,3,174.0,138.0,8.0,79.0,1300.0,18.0,10.4,1008.7,9.3,0.0,ENE,0.9,Guanyuan,Malam
9509,2014,4,1,4,144.0,145.0,7.0,88.0,1300.0,6.0,9.6,1008.9,8.5,0.0,ENE,0.9,Guanyuan,Malam
9510,2014,4,1,5,142.0,151.0,8.0,94.0,1300.0,2.0,8.9,1008.8,7.8,0.0,ENE,0.5,Guanyuan,Malam
9511,2014,4,1,6,142.0,151.0,8.0,94.0,1300.0,2.0,8.8,1009.3,7.4,0.0,NE,1.0,Guanyuan,Siang
9512,2014,4,1,7,124.0,137.0,10.0,97.0,1200.0,2.0,11.6,1009.3,9.3,0.0,NNE,1.2,Guanyuan,Siang
9513,2014,4,1,8,189.0,199.0,13.0,94.0,1500.0,4.0,13.9,1009.1,9.9,0.0,NE,1.2,Guanyuan,Siang
9514,2014,4,1,9,177.0,203.0,28.0,97.0,1700.0,14.0,16.5,1009.1,9.4,0.0,NNE,1.0,Guanyuan,Siang
9515,2014,4,1,10,207.0,146.0,39.0,89.0,1500.0,42.0,18.8,1008.2,8.4,0.0,SSW,1.5,Guanyuan,Siang
9516,2014,4,1,11,165.0,69.0,39.0,75.0,1200.0,74.0,20.3,1007.0,7.0,0.0,SW,1.8,Guanyuan,Siang
9517,2014,4,1,12,147.0,69.0,33.0,72.0,1100.0,94.0,22.3,1006.0,7.3,0.0,S,2.7,Guanyuan,Siang
9518,2014,4,1,13,137.0,85.0,25.0,77.0,1000.0,108.0,23.2,1004.9,4.2,0.0,S,1.7,Guanyuan,Siang
9519,2014,4,1,14,147.0,37.0,19.0,77.0,1000.0,124.0,23.6,1004.0,2.4,0.0,SSW,1.4,Guanyuan,Siang
9520,2014,4,1,15,96.0,16.0,11.0,45.0,600.0,145.0,23.4,1003.1,2.2,0.0,WSW,4.0,Guanyuan,Siang
9521,2014,4,1,16,65.0,34.0,9.0,35.0,500.0,152.0,22.9,1002.9,1.8,0.0,SW,4.6,Guanyuan,Siang
9522,2014,4,1,17,61.0,24.0,8.0,33.0,400.0,148.0,21.9,1003.0,3.5,0.0,SW,2.6,Guanyuan,Siang
9523,2014,4,1,18,58.0,62.0,9.0,42.0,500.0,142.0,21.2,1003.2,4.3,0.0,SSW,2.1,Guanyuan,Malam
9524,2014,4,1,19,39.0,57.0,11.0,50.0,500.0,130.0,20.0,1003.7,4.9,0.0,WSW,1.9,Guanyuan,Malam
9525,2014,4,1,20,67.0,107.0,17.0,57.0,500.0,123.0,19.1,1003.8,5.5,0.0,SW,2.3,Guanyuan,Malam
9526,2014,4,1,21,89.0,119.0,26.0,90.0,700.0,80.0,19.3,1003.9,6.4,0.0,SW,1.9,Guanyuan,Malam
9527,2014,4,1,22,90.0,110.0,29.0,91.0,700.0,72.0,18.7,1003.9,6.8,0.0,SW,2.2,Guanyuan,Malam
9528,2014,4,1,23,95.0,122.0,27.0,85.0,700.0,63.0,17.8,1004.4,6.9,0.0,SSW,2.2,Guanyuan,Malam
9529,2014,4,2,0,104.0,145.0,27.0,69.0,700.0,65.0,16.4,1004.3,8.4,0.0,SW,1.4,Guanyuan,Malam
9530,2014,4,2,1,107.0,137.0,29.0,60.0,700.0,65.0,13.3,1004.6,9.2,0.0,W,0.4,Guanyuan,Malam
9531,2014,4,2,2,106.0,133.0,28.0,66.0,700.0,50.0,11.9,1004.5,7.4,0.0,NE,0.7,Guanyuan,Malam
9532,2014,4,2,3,111.0,132.0,25.0,74.0,800.0,36.0,12.4,1004.4,6.7,0.0,ENE,0.8,Guanyuan,Malam
9533,2014,4,2,4,111.0,126.0,20.0,97.0,800.0,8.0,11.5,1004.8,6.2,0.0,NE,0.4,Guanyuan,Malam
9534,2014,4,2,5,90.0,97.0,20.0,121.0,900.0,2.0,10.8,1005.4,5.7,0.0,ESE,0.2,Guanyuan,Malam
9535,2014,4,2,6,108.0,135.0,18.0,127.0,900.0,2.0,11.5,1006.4,6.2,0.0,NE,1.3,Guanyuan,Siang
9536,2014,4,2,7,116.0,181.0,19.0,125.0,1200.0,2.0,14.8,1007.7,6.6,0.0,NE,2.1,Guanyuan,Siang
9537,2014,4,2,8,139.0,202.0,27.0,115.0,1300.0,2.0,17.2,1008.4,7.3,0.0,NE,3.6,Guanyuan,Siang
9538,2014,4,2,9,154.0,228.0,35.0,106.0,1200.0,17.0,20.5,1008.9,3.2,0.0,ENE,2.7,Guanyuan,Siang
9539,2014,4,2,10,129.0,140.0,37.0,87.0,1000.0,53.0,21.7,1009.0,1.3,0.0,NE,3.4,Guanyuan,Siang
9540,2014,4,2,11,97.0,64.0,22.0,53.0,600.0,105.0,22.4,1009.1,0.8,0.0,ENE,3.0,Guanyuan,Siang
9541,2014,4,2,12,70.0,42.0,12.0,39.0,500.0,131.0,23.3,1008.9,1.0,0.0,NE,2.4,Guanyuan,Siang
9542,2014,4,2,13,64.0,94.0,14.0,30.0,400.0,149.0,23.6,1008.5,1.8,0.0,E,3.1,Guanyuan,Siang
9543,2014,4,2,14,72.0,80.0,19.0,29.0,500.0,161.0,23.1,1008.7,5.0,0.0,E,1.7,Guanyuan,Siang
9544,2014,4,2,15,108.0,164.0,28.0,39.0,900.0,168.0,22.4,1009.1,4.0,0.0,SE,1.6,Guanyuan,Siang
9545,2014,4,2,16,111.0,132.0,28.0,36.0,1000.0,173.0,20.2,1010.1,5.4,0.0,S,3.5,Guanyuan,Siang
9546,2014,4,2,17,120.0,245.0,34.0,47.0,1500.0,149.0,18.4,1011.5,5.2,0.0,SSE,2.6,Guanyuan,Siang
9547,2014,4,2,18,136.0,255.0,30.0,59.0,1200.0,113.0,16.9,1012.7,5.8,0.0,SW,1.8,Guanyuan,Malam
9548,2014,4,2,19,122.0,156.0,28.0,58.0,1000.0,110.0,15.9,1014.3,4.3,0.0,SSW,1.1,Guanyuan,Malam
9549,2014,4,2,20,109.0,148.0,24.0,63.0,900.0,89.0,15.3,1015.6,4.0,0.0,SW,1.3,Guanyuan,Malam
9550,2014,4,2,21,96.0,119.0,20.0,59.0,800.0,81.0,15.4,1016.2,1.9,0.0,SE,2.0,Guanyuan,Malam
9551,2014,4,2,22,80.0,127.0,17.0,63.0,700.0,64.0,14.3,1016.7,1.9,0.0,SSW,2.3,Guanyuan,Malam
9552,2014,4,2,23,69.0,103.0,19.0,63.0,600.0,52.0,13.4,1017.2,1.7,0.0,WSW,2.1,Guanyuan,Malam
9553,2014,4,3,0,55.0,90.0,18.0,58.0,600.0,48.0,12.3,1017.8,2.2,0.0,WSW,1.7,Guanyuan,Malam
9554,2014,4,3,1,54.0,72.0,18.0,58.0,600.0,43.0,10.3,1018.0,3.8,0.0,S,0.8,Guanyuan,Malam
9555,2014,4,3,2,49.0,76.0,,63.0,500.0,35.0,8.9,1018.6,4.3,0.0,SW,0.5,Guanyuan,Malam
9556,2014,4,3,3,54.0,92.0,15.0,76.0,500.0,25.0,11.7,1018.9,-4.9,0.0,NNE,2.5,Guanyuan,Malam
9557,2014,4,3,4,54.0,92.0,15.0,76.0,1000.0,25.0,10.3,1019.6,-6.1,0.0,NE,1.4,Guanyuan,Malam
9558,2014,4,3,5,34.0,46.0,12.0,89.0,600.0,4.0,8.7,1020.1,-8.4,0.0,NNE,1.1,Guanyuan,Malam
9559,2014,4,3,6,29.0,5.0,7.0,55.0,400.0,43.0,8.9,1020.3,-10.6,0.0,N,1.2,Guanyuan,Siang
9560,2014,4,3,7,6.0,5.0,2.0,50.0,300.0,46.0,13.2,1019.8,-10.0,0.0,W,0.9,Guanyuan,Siang
9561,2014,4,3,8,9.0,10.0,2.0,46.0,400.0,51.0,15.2,1019.9,-9.7,0.0,NNW,3.0,Guanyuan,Siang
9562,2014,4,3,9,12.0,31.0,6.0,40.0,400.0,57.0,16.4,1019.4,-11.2,0.0,NNW,4.7,Guanyuan,Siang
9563,2014,4,3,10,14.0,52.0,7.0,30.0,300.0,71.0,17.5,1018.6,-10.3,0.0,N,3.8,Guanyuan,Siang
9564,2014,4,3,11,15.0,60.0,6.0,28.0,300.0,79.0,18.8,1017.8,-11.3,0.0,NNE,5.1,Guanyuan,Siang
9565,2014,4,3,12,13.0,84.0,4.0,25.0,300.0,87.0,19.0,1017.0,-12.2,0.0,NNE,4.2,Guanyuan,Siang
9566,2014,4,3,13,14.0,83.0,2.0,24.0,200.0,96.0,19.6,1016.2,-14.2,0.0,NE,4.6,Guanyuan,Siang
9567,2014,4,3,14,18.0,90.0,2.0,24.0,200.0,100.0,19.7,1015.9,-15.6,0.0,NE,5.9,Guanyuan,Siang
9568,2014,4,3,15,7.0,86.0,2.0,22.0,200.0,102.0,19.7,1015.4,-15.6,0.0,NE,4.0,Guanyuan,Siang
9569,2014,4,3,16,16.0,69.0,2.0,23.0,200.0,101.0,19.5,1015.1,-15.7,0.0,ENE,4.6,Guanyuan,Siang
9570,2014,4,3,17,7.0,53.0,2.0,23.0,200.0,100.0,18.5,1015.1,-15.0,0.0,NE,3.2,Guanyuan,Siang
9571,2014,4,3,18,13.0,52.0,2.0,33.0,300.0,86.0,15.7,1015.6,-14.8,0.0,SE,2.0,Guanyuan,Malam
9572,2014,4,3,19,15.0,38.0,2.0,46.0,300.0,69.0,13.6,1016.5,-11.8,0.0,S,0.9,Guanyuan,Malam
9573,2014,4,3,20,17.0,41.0,2.0,51.0,400.0,61.0,10.5,1016.9,-2.9,0.0,W,0.7,Guanyuan,Malam
9574,2014,4,3,21,14.0,49.0,2.0,61.0,400.0,46.0,10.1,1016.9,-10.7,0.0,SW,2.0,Guanyuan,Malam
9575,2014,4,3,22,17.0,58.0,2.0,82.0,500.0,25.0,11.5,1016.5,-6.9,0.0,SW,3.3,Guanyuan,Malam
9576,2014,4,3,23,31.0,189.0,8.0,92.0,800.0,12.0,9.3,1016.4,-3.6,0.0,SSW,2.4,Guanyuan,Malam
9577,2014,4,4,0,50.0,195.0,13.0,65.0,1000.0,34.0,8.7,1015.7,-3.8,0.0,SSW,2.7,Guanyuan,Malam
9578,2014,4,4,1,36.0,145.0,10.0,49.0,600.0,43.0,8.3,1014.3,-3.6,0.0,SW,3.1,Guanyuan,Malam
9579,2014,4,4,2,31.0,91.0,9.0,39.0,500.0,55.0,7.6,1012.9,-2.7,0.0,WSW,2.3,Guanyuan,Malam
9580,2014,4,4,3,35.0,111.0,9.0,44.0,500.0,43.0,6.6,1011.7,-2.1,0.0,SW,1.6,Guanyuan,Malam
9581,2014,4,4,4,33.0,108.0,9.0,51.0,600.0,32.0,5.7,1010.2,-0.6,0.0,WSW,0.2,Guanyuan,Malam
9582,2014,4,4,5,43.0,106.0,12.0,57.0,600.0,26.0,3.8,1009.5,-0.2,0.0,NW,0.6,Guanyuan,Malam
9583,2014,4,4,6,41.0,107.0,13.0,58.0,600.0,22.0,5.4,1009.1,-2.2,0.0,N,1.1,Guanyuan,Siang
9584,2014,4,4,7,40.0,107.0,13.0,67.0,700.0,12.0,8.8,1008.7,-1.9,0.0,NE,1.5,Guanyuan,Siang
9585,2014,4,4,8,40.0,119.0,18.0,65.0,800.0,15.0,11.3,1008.3,-1.8,0.0,ENE,1.6,Guanyuan,Siang
9586,2014,4,4,9,56.0,132.0,15.0,73.0,900.0,14.0,14.5,1007.5,-0.8,0.0,ESE,0.8,Guanyuan,Siang
9587,2014,4,4,10,62.0,150.0,14.0,83.0,1100.0,17.0,18.6,1006.5,-0.8,0.0,SE,1.3,Guanyuan,Siang
9588,2014,4,4,11,65.0,114.0,12.0,87.0,1200.0,27.0,22.6,1005.3,-3.7,0.0,WNW,1.8,Guanyuan,Siang
9589,2014,4,4,12,36.0,56.0,8.0,73.0,900.0,50.0,25.4,1003.8,-5.0,0.0,NNW,2.6,Guanyuan,Siang
9590,2014,4,4,13,32.0,61.0,8.0,65.0,700.0,68.0,26.4,1002.8,-5.3,0.0,NE,4.2,Guanyuan,Siang
9591,2014,4,4,14,36.0,52.0,6.0,54.0,600.0,86.0,25.6,1002.9,-8.3,0.0,NE,5.1,Guanyuan,Siang
9592,2014,4,4,15,35.0,59.0,2.0,24.0,300.0,110.0,24.6,1003.3,-9.1,0.0,NE,5.9,Guanyuan,Siang
9593,2014,4,4,16,17.0,93.0,2.0,25.0,300.0,110.0,23.2,1005.0,-10.1,0.0,NNE,5.6,Guanyuan,Siang
9594,2014,4,4,17,20.0,133.0,2.0,27.0,300.0,111.0,21.3,1006.4,-10.4,0.0,NNE,4.6,Guanyuan,Siang
9595,2014,4,4,18,16.0,103.0,2.0,31.0,300.0,104.0,19.4,1008.0,-11.9,0.0,NNE,4.5,Guanyuan,Malam
9596,2014,4,4,19,19.0,109.0,2.0,39.0,400.0,86.0,17.8,1010.8,-12.0,0.0,NNE,2.6,Guanyuan,Malam
9597,2014,4,4,20,15.0,104.0,2.0,35.0,400.0,89.0,16.7,1013.1,-11.9,0.0,NNE,3.8,Guanyuan,Malam
9598,2014,4,4,21,17.0,112.0,2.0,34.0,400.0,84.0,15.1,1014.2,-9.1,0.0,NE,1.4,Guanyuan,Malam
9599,2014,4,4,22,12.0,128.0,2.0,39.0,400.0,73.0,12.1,1015.0,-2.2,0.0,SSE,1.5,Guanyuan,Malam
9600,2014,4,4,23,24.0,187.0,8.0,49.0,600.0,62.0,11.1,1016.0,-1.3,0.0,SW,1.6,Guanyuan,Malam
9601,2014,4,5,0,32.0,107.0,10.0,52.0,600.0,55.0,10.3,1016.8,-2.7,0.0,WSW,2.1,Guanyuan,Malam
9602,2014,4,5,1,32.0,102.0,11.0,55.0,700.0,51.0,9.2,1017.1,-2.4,0.0,SW,2.3,Guanyuan,Malam
9603,2014,4,5,2,35.0,76.0,10.0,47.0,600.0,58.0,6.7,1017.4,-1.5,0.0,SW,0.2,Guanyuan,Malam
9604,2014,4,5,3,32.0,86.0,11.0,49.0,600.0,52.0,5.1,1017.5,-1.8,0.0,SSW,0.0,Guanyuan,Malam
9605,2014,4,5,4,36.0,85.0,12.0,66.0,600.0,34.0,4.8,1018.0,-6.7,0.0,N,1.3,Guanyuan,Malam
9606,2014,4,5,5,36.0,98.0,12.0,79.0,700.0,18.0,8.9,1018.4,-9.6,0.0,N,1.6,Guanyuan,Malam
9607,2014,4,5,6,26.0,24.0,5.0,74.0,500.0,18.0,8.8,1019.2,-9.2,0.0,NE,1.7,Guanyuan,Siang
9608,2014,4,5,7,14.0,46.0,2.0,63.0,400.0,30.0,11.8,1019.6,-9.3,0.0,NNE,3.6,Guanyuan,Siang
9609,2014,4,5,8,14.0,40.0,2.0,42.0,400.0,57.0,12.9,1020.0,-10.2,0.0,NE,3.1,Guanyuan,Siang
9610,2014,4,5,9,,,,,,,14.2,1019.7,-11.3,0.0,NNE,3.3,Guanyuan,Siang
9611,2014,4,5,10,,,,,,,15.6,1018.6,-11.0,0.0,NNE,4.3,Guanyuan,Siang
9612,2014,4,5,11,,,,,,,16.5,1018.0,-10.3,0.0,NNW,3.4,Guanyuan,Siang
9613,2014,4,5,12,,,5.0,2.0,600.0,76.0,18.0,1016.7,-11.9,0.0,NNW,3.6,Guanyuan,Siang
9614,2014,4,5,13,12.0,41.0,2.0,24.0,400.0,94.0,19.3,1015.5,-10.9,0.0,NNE,4.2,Guanyuan,Siang
9615,2014,4,5,14,22.0,31.0,3.0,24.0,400.0,99.0,20.1,1014.4,-10.2,0.0,NNW,1.5,Guanyuan,Siang
9616,2014,4,5,15,14.0,40.0,5.0,24.0,400.0,102.0,20.9,1013.5,-10.7,0.0,WNW,1.2,Guanyuan,Siang
9617,2014,4,5,16,22.0,39.0,4.0,23.0,400.0,106.0,19.0,1013.3,-5.2,0.0,SW,3.9,Guanyuan,Siang
9618,2014,4,5,17,30.0,106.0,5.0,29.0,500.0,112.0,17.3,1013.1,-4.1,0.0,WSW,3.7,Guanyuan,Siang
9619,2014,4,5,18,26.0,116.0,5.0,35.0,500.0,116.0,16.1,1013.5,-3.4,0.0,WSW,4.0,Guanyuan,Malam
9620,2014,4,5,19,38.0,135.0,6.0,38.0,600.0,110.0,15.3,1014.1,-2.2,0.0,SW,2.3,Guanyuan,Malam
9621,2014,4,5,20,38.0,135.0,6.0,38.0,600.0,110.0,14.4,1014.5,-2.1,0.0,SSW,2.5,Guanyuan,Malam
9622,2014,4,5,21,51.0,153.0,9.0,51.0,600.0,86.0,12.6,1015.1,-1.0,0.0,W,1.0,Guanyuan,Malam
9623,2014,4,5,22,49.0,139.0,10.0,51.0,600.0,79.0,9.3,1015.2,0.2,0.0,WNW,0.6,Guanyuan,Malam
9624,2014,4,5,23,56.0,142.0,10.0,60.0,700.0,63.0,7.8,1015.4,3.1,0.0,WSW,0.7,Guanyuan,Malam
9625,2014,4,6,0,62.0,152.0,9.0,77.0,700.0,42.0,6.4,1014.9,0.9,0.0,W,0.6,Guanyuan,Malam
9626,2014,4,6,1,68.0,158.0,9.0,93.0,800.0,18.0,6.0,1014.8,2.1,0.0,W,0.9,Guanyuan,Malam
9627,2014,4,6,2,67.0,159.0,9.0,109.0,700.0,2.0,5.3,1014.6,1.9,0.0,WSW,0.0,Guanyuan,Malam
9628,2014,4,6,3,64.0,147.0,13.0,106.0,700.0,2.0,4.6,1014.5,2.0,0.0,W,0.0,Guanyuan,Malam
9629,2014,4,6,4,63.0,158.0,12.0,106.0,700.0,2.0,4.6,1014.6,2.8,0.0,ESE,0.1,Guanyuan,Malam
9630,2014,4,6,5,63.0,158.0,12.0,106.0,700.0,2.0,4.1,1014.9,2.8,0.0,WSW,0.7,Guanyuan,Malam
9631,2014,4,6,6,62.0,137.0,10.0,97.0,700.0,2.0,4.7,1015.2,3.7,0.0,NE,0.0,Guanyuan,Siang
9632,2014,4,6,7,59.0,149.0,10.0,93.0,1100.0,2.0,11.3,1015.0,0.4,0.0,NE,1.5,Guanyuan,Siang
9633,2014,4,6,8,79.0,193.0,15.0,107.0,1500.0,2.0,15.2,1015.3,-4.2,0.0,ENE,0.7,Guanyuan,Siang
9634,2014,4,6,9,77.0,125.0,16.0,118.0,1200.0,8.0,18.0,1015.3,-6.0,0.0,SSE,0.0,Guanyuan,Siang
9635,2014,4,6,10,70.0,75.0,14.0,99.0,900.0,22.0,20.3,1014.2,-5.6,0.0,WSW,2.1,Guanyuan,Siang
9636,2014,4,6,11,46.0,99.0,12.0,99.0,800.0,37.0,21.6,1012.7,-6.2,0.0,SW,3.1,Guanyuan,Siang
9637,2014,4,6,12,52.0,63.0,11.0,89.0,700.0,63.0,22.3,1011.5,-4.0,0.0,SSW,2.6,Guanyuan,Siang
9638,2014,4,6,13,49.0,66.0,8.0,51.0,400.0,100.0,24.3,1009.6,-3.2,0.0,SW,3.5,Guanyuan,Siang
9639,2014,4,6,14,32.0,58.0,7.0,34.0,1000.0,115.0,24.2,1008.5,-4.1,0.0,SW,3.5,Guanyuan,Siang
9640,2014,4,6,15,32.0,57.0,6.0,34.0,300.0,115.0,24.0,1007.8,-2.6,0.0,SW,3.3,Guanyuan,Siang
9641,2014,4,6,16,46.0,124.0,10.0,30.0,300.0,129.0,22.8,1007.1,-2.8,0.0,SW,4.0,Guanyuan,Siang
9642,2014,4,6,17,50.0,138.0,15.0,38.0,400.0,118.0,21.7,1007.1,-3.0,0.0,SW,4.8,Guanyuan,Siang
9643,2014,4,6,18,46.0,105.0,14.0,38.0,400.0,124.0,20.6,1007.5,-1.3,0.0,SW,4.3,Guanyuan,Malam
9644,2014,4,6,19,57.0,168.0,19.0,46.0,600.0,116.0,19.5,1007.9,-0.5,0.0,SW,4.3,Guanyuan,Malam
9645,2014,4,6,20,65.0,206.0,28.0,51.0,800.0,96.0,18.6,1008.0,0.7,0.0,SW,5.0,Guanyuan,Malam
9646,2014,4,6,21,70.0,178.0,27.0,50.0,600.0,85.0,17.7,1008.4,0.8,0.0,SW,3.0,Guanyuan,Malam
9647,2014,4,6,22,60.0,169.0,22.0,44.0,400.0,88.0,16.7,1008.3,0.7,0.0,SW,2.3,Guanyuan,Malam
9648,2014,4,6,23,55.0,147.0,23.0,41.0,400.0,84.0,14.8,1008.4,3.0,0.0,WSW,1.5,Guanyuan,Malam
9649,2014,4,7,0,54.0,129.0,22.0,41.0,400.0,78.0,11.5,1007.8,4.9,0.0,WSW,0.6,Guanyuan,Malam
9650,2014,4,7,1,50.0,121.0,20.0,50.0,400.0,62.0,9.8,1008.0,4.6,0.0,WSW,0.1,Guanyuan,Malam
9651,2014,4,7,2,59.0,138.0,20.0,58.0,400.0,49.0,8.6,1007.8,4.2,0.0,WSW,0.0,Guanyuan,Malam
9652,2014,4,7,3,70.0,156.0,21.0,68.0,500.0,36.0,8.0,1008.0,4.9,0.0,SW,0.0,Guanyuan,Malam
9653,2014,4,7,4,70.0,156.0,18.0,71.0,500.0,24.0,7.7,1007.9,5.5,0.0,W,0.5,Guanyuan,Malam
9654,2014,4,7,5,71.0,149.0,17.0,71.0,600.0,22.0,7.5,1008.2,3.0,0.0,NE,0.7,Guanyuan,Malam
9655,2014,4,7,6,80.0,148.0,16.0,71.0,600.0,17.0,9.8,1008.3,2.4,0.0,ENE,0.8,Guanyuan,Siang
9656,2014,4,7,7,83.0,151.0,17.0,93.0,900.0,2.0,13.3,1008.7,1.3,0.0,NNE,1.6,Guanyuan,Siang
9657,2014,4,7,8,89.0,200.0,23.0,99.0,1000.0,2.0,15.5,1008.9,1.2,0.0,ENE,1.2,Guanyuan,Siang
9658,2014,4,7,9,96.0,222.0,27.0,104.0,1000.0,6.0,18.2,1009.1,2.1,0.0,E,1.7,Guanyuan,Siang
9659,2014,4,7,10,96.0,202.0,30.0,95.0,900.0,28.0,19.8,1008.5,2.6,0.0,E,1.2,Guanyuan,Siang
9660,2014,4,7,11,96.0,203.0,30.0,95.0,900.0,28.0,21.8,1007.6,2.0,0.0,SW,0.8,Guanyuan,Siang
9661,2014,4,7,12,104.0,179.0,28.0,100.0,800.0,57.0,23.3,1007.0,1.0,0.0,SSW,0.9,Guanyuan,Siang
9662,2014,4,7,13,115.0,155.0,25.0,94.0,800.0,80.0,24.6,1006.3,0.1,0.0,SSE,1.7,Guanyuan,Siang
9663,2014,4,7,14,107.0,166.0,24.0,92.0,800.0,97.0,25.1,1005.3,1.9,0.0,SSW,2.2,Guanyuan,Siang
9664,2014,4,7,15,107.0,179.0,23.0,76.0,700.0,138.0,24.8,1005.3,2.2,0.0,SW,1.1,Guanyuan,Siang
9665,2014,4,7,16,108.0,167.0,22.0,60.0,600.0,182.0,24.2,1005.2,1.7,0.0,S,1.6,Guanyuan,Siang
9666,2014,4,7,17,114.0,160.0,22.0,49.0,600.0,202.0,22.7,1005.1,2.2,0.0,SW,1.7,Guanyuan,Siang
9667,2014,4,7,18,102.0,145.0,21.0,47.0,600.0,185.0,21.1,1005.6,3.8,0.0,SSW,2.0,Guanyuan,Malam
9668,2014,4,7,19,112.0,187.0,24.0,53.0,700.0,174.0,18.5,1006.2,5.3,0.0,SSW,0.8,Guanyuan,Malam
9669,2014,4,7,20,104.0,169.0,25.0,53.0,800.0,160.0,18.8,1006.8,5.9,0.0,SW,1.5,Guanyuan,Malam
9670,2014,4,7,21,121.0,206.0,27.0,67.0,900.0,136.0,15.3,1007.4,6.8,0.0,SW,0.2,Guanyuan,Malam
9671,2014,4,7,22,144.0,238.0,32.0,78.0,1000.0,123.0,13.2,1007.7,7.2,0.0,WNW,0.7,Guanyuan,Malam
9672,2014,4,7,23,149.0,196.0,32.0,75.0,1100.0,112.0,11.8,1008.3,8.1,0.0,WSW,0.6,Guanyuan,Malam
9673,2014,4,8,0,146.0,222.0,32.0,92.0,1200.0,89.0,11.0,1008.4,8.2,0.0,NW,0.5,Guanyuan,Malam
9674,2014,4,8,1,161.0,213.0,34.0,123.0,1300.0,55.0,10.5,1008.7,7.4,0.0,E,0.6,Guanyuan,Malam
9675,2014,4,8,2,182.0,252.0,35.0,173.0,1600.0,2.0,11.6,1008.8,6.5,0.0,NE,0.8,Guanyuan,Malam
9676,2014,4,8,3,190.0,263.0,36.0,159.0,1600.0,2.0,11.0,1009.0,6.1,0.0,NE,1.2,Guanyuan,Malam
9677,2014,4,8,4,181.0,242.0,34.0,136.0,1500.0,2.0,10.5,1009.0,6.4,0.0,NE,1.4,Guanyuan,Malam
9678,2014,4,8,5,184.0,262.0,28.0,142.0,1800.0,2.0,10.5,1009.5,6.4,0.0,NE,1.3,Guanyuan,Malam
9679,2014,4,8,6,186.0,286.0,26.0,139.0,1800.0,2.0,11.1,1010.0,6.8,0.0,NE,1.7,Guanyuan,Siang
9680,2014,4,8,7,186.0,286.0,26.0,139.0,1800.0,2.0,13.6,1010.4,6.9,0.0,NE,1.8,Guanyuan,Siang
9681,2014,4,8,8,170.0,246.0,37.0,117.0,2100.0,2.0,15.7,1009.9,6.9,0.0,NE,1.6,Guanyuan,Siang
9682,2014,4,8,9,179.0,250.0,53.0,121.0,2100.0,5.0,17.8,1010.2,7.2,0.0,NE,1.0,Guanyuan,Siang
9683,2014,4,8,10,200.0,270.0,61.0,130.0,2100.0,5.0,19.6,1009.1,8.6,0.0,E,1.1,Guanyuan,Siang
9684,2014,4,8,11,200.0,299.0,60.0,148.0,2100.0,27.0,21.0,1008.1,7.6,0.0,SSW,1.2,Guanyuan,Siang
9685,2014,4,8,12,,,55.0,182.0,2300.0,48.0,22.8,1007.0,7.3,0.0,SW,2.0,Guanyuan,Siang
9686,2014,4,8,13,126.0,375.0,57.0,102.0,1600.0,148.0,24.1,1006.3,4.4,0.0,SW,2.7,Guanyuan,Siang
9687,2014,4,8,14,198.0,275.0,49.0,60.0,1200.0,221.0,24.3,1005.3,5.1,0.0,SSW,2.2,Guanyuan,Siang
9688,2014,4,8,15,172.0,222.0,43.0,38.0,1000.0,246.0,24.3,1004.7,5.1,0.0,SW,3.9,Guanyuan,Siang
9689,2014,4,8,16,172.0,222.0,43.0,38.0,1000.0,246.0,24.0,1004.0,5.3,0.0,SSW,3.1,Guanyuan,Siang
